"appid","name","release_date","english","developer","publisher","platforms","required_age","categories","genres","steamspy_tags","achievements","positive_ratings","negative_ratings","average_playtime","median_playtime","owners","price","label"
"359320","Elite Dangerous","2015-04-02","1","Frontier Developments","Frontier Developments","windows","0","Single-player;Multi-player;MMO;Co-op;VR Support;Partial Controller Support","Action;Adventure;Massively Multiplayer;RPG;Simulation;Strategy","Space Sim;Space;Open World","0","26143","11006","4545","2579","1000000-2000000","19.99","1"
"359550","Tom Clancy's Rainbow Six® Siege","2015-12-01","1","Ubisoft Montreal","Ubisoft","windows","0","Single-player;Multi-player;Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support","Action","FPS;Multiplayer;Tactical","0","251178","59620","7504","2543","5000000-10000000","16.99","1"
"359870","FINAL FANTASY X/X-2 HD Remaster","2016-05-12","1","Square Enix","Square Enix","windows","12","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","RPG","JRPG;Story Rich;RPG","69","6334","723","596","682","500000-1000000","19.99","1"
"360170","How to Survive 2","2016-09-08","1","Eko Software","505 Games","windows","0","Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;RPG","Survival;Zombies;Multiplayer","49","5823","2471","409","495","500000-1000000","10.99","1"
"360430","Mafia III","2016-10-06","1","Hangar 13;Aspyr (Mac)","2K;Aspyr (Mac)","windows;mac","18","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Sexual Content;Nudity;Violent;Gore;Action;Adventure","Crime;Open World;Action","85","13366","13650","564","548","1000000-2000000","34.99","1"
"360740","Downwell","2015-10-15","1","Moppin","Devolver Digital","windows","0","Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards","Action;Adventure;Indie","Platformer;Indie;Action","20","4486","149","134","108","200000-500000","1.99","1"
"360940","The Mean Greens - Plastic Warfare","2015-12-08","1","Virtual Basement LLC;Code Headquarters LLC","Virtual Basement LLC","windows;linux","0","Multi-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Valve Anti-Cheat enabled","Action;Indie","Action;Multiplayer;Third-Person Shooter","24","5043","1370","73","69","200000-500000","3.99","1"
"361420","ASTRONEER","2019-02-05","1","System Era Softworks","System Era Softworks","windows","0","Single-player;Online Co-op;Full controller support","Adventure;Indie","Open World;Survival;Multiplayer","54","28375","5246","1213","1089","1000000-2000000","23.79","1"
"361800","Tree of Life","2017-08-17","1","oddonegames","oddonegames","windows","0","Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op","Indie;Massively Multiplayer;RPG","Survival;Sandbox;Open World","0","4433","2203","4866","4866","100000-200000","14.99","1"
"362680","Fran Bow","2015-08-27","1","Killmonday Games AB","Killmonday Games AB","windows;mac;linux","16","Single-player;Steam Achievements;Steam Trading Cards","Adventure;Indie","Psychological Horror;Story Rich;Point & Click","18","4896","192","508","654","200000-500000","10.99","1"
"362890","Black Mesa","2015-05-05","1","Crowbar Collective","Crowbar Collective","windows;linux","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Partial Controller Support;Steam Cloud;Includes level editor;Includes Source SDK","Action;Adventure;Indie;Early Access","Early Access;FPS;Remake","25","14113","999","715","794","1000000-2000000","14.99","1"
"362930","Garfield Kart","2015-10-16","1","Artefacts Studios","Microids","windows;mac","0","Single-player;Partial Controller Support","Racing","Cult Classic;Competitive;Racing","0","4262","598","41","41","200000-500000","3.99","1"
"362960","Tyranny","2016-11-10","1","Obsidian Entertainment","Paradox Interactive","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Adventure;RPG","RPG;Story Rich;Choices Matter","70","6121","1001","1570","1899","200000-500000","23.79","1"
"363970","Clicker Heroes","2015-05-13","1","Playsaurus","Playsaurus","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;In-App Purchases;Steam Cloud;Stats","Adventure;Casual;Free to Play;Indie;RPG;Simulation;Strategy","Clicker;Free to Play;Casual","111","42530","4734","9742","463","5000000-10000000","0.0","1"
"364360","Total War: WARHAMMER","2016-05-24","1","CREATIVE ASSEMBLY;Feral Interactive (Linux);Feral Interactive (Mac)","SEGA;Feral Interactive (Linux);Feral Interactive (Mac)","windows;mac;linux","0","Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Workshop","Action;Strategy","Strategy;Fantasy;War","185","29826","9878","3610","4356","1000000-2000000","39.99","1"
"364470","The Elder Scrolls®: Legends™","2017-05-31","1","Sparkypants Studios, LLC","Bethesda Softworks","windows;mac","0","Single-player;Multi-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases","Free to Play","Free to Play;Card Game;Multiplayer","0","5365","2099","448","214","1000000-2000000","0.0","1"
"365300","Transmissions: Element 120","2016-06-16","1","Shokunin;Thomas M. Visser;Vincent Thiele","Self Published","windows;linux","0","Single-player;Steam Achievements;Captions available;VR Support;Partial Controller Support;Steam Cloud","Action;Free to Play;Indie","Free to Play;Action;Shooter","11","7916","501","84","90","500000-1000000","0.0","1"
"365360","Battle Brothers","2017-03-24","1","Overhype Studios","Overhype Studios","windows","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud","Indie;RPG;Strategy","Strategy;Turn-Based Combat;Medieval","89","5181","709","0","0","100000-200000","22.99","1"
"365450","Hacknet","2015-08-12","1","Team Fractal Alligator","Fellow Traveller","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Captions available;Steam Workshop;Steam Cloud;Includes level editor","Indie;Simulation","Hacking;Simulation;Indie","11","13355","1052","278","271","2000000-5000000","7.19","1"
"365590","Tom Clancy’s The Division™","2016-03-07","1","Massive Entertainment","Ubisoft","windows","18","Single-player;Multi-player;Co-op;Steam Trading Cards;In-App Purchases","Action;Adventure;RPG","Open World;Multiplayer;Third-Person Shooter","0","49832","25607","4252","1952","2000000-5000000","41.99","1"
"367450","Poly Bridge","2016-07-12","1","Dry Cactus","Dry Cactus","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Stats;Steam Leaderboards;Includes level editor","Indie;Simulation","Building;Simulation;Physics","22","4112","520","168","175","500000-1000000","7.19","1"
"367500","Dragon's Dogma: Dark Arisen","2016-01-15","1","Capcom","Capcom","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards","Action;Adventure;RPG","RPG;Open World;Character Customization","59","12856","1688","1355","1137","1000000-2000000","23.99","1"
"367520","Hollow Knight","2017-02-24","1","Team Cherry","Team Cherry","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Metroidvania;Difficult;Great Soundtrack","63","40167","1927","1286","1245","1000000-2000000","10.99","1"
"367580","Hook","2015-07-06","1","Maciej Targoni;Wojciech Wasiak","Maciej Targoni","windows;mac;linux","0","Single-player;Steam Achievements;Steam Trading Cards","Casual;Indie","Puzzle;Casual;Indie","1","6636","193","251","266","100000-200000","0.79","1"
"368230","Kingdom: Classic","2015-10-21","1","Noio;Licorice","Raw Fury","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Indie;Simulation;Strategy","Strategy;Pixel Graphics;Survival","34","9673","1227","250","199","2000000-5000000","3.99","1"
"368340","CrossCode","2018-09-20","1","Radical Fish Games","Deck13;WhisperGames;DANGEN Entertainment;Mayflower Entertainment","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","RPG","Action RPG;Pixel Graphics;RPG","86","6219","336","0","0","200000-500000","14.99","1"
"368360","60 Seconds!","2015-05-25","1","Robot Gentleman","Robot Gentleman","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Adventure;Casual;Indie;Simulation;Strategy","Survival;Post-apocalyptic;Singleplayer","56","5528","1492","231","235","500000-1000000","6.99","1"
"368370","Her Story","2015-06-24","1","Sam Barlow","Sam Barlow","windows;mac","0","Single-player;Steam Achievements;Steam Trading Cards","Adventure;Indie;Simulation","Detective;FMV;Indie","13","4850","543","123","146","200000-500000","4.99","1"
"368500","Assassin's Creed® Syndicate","2015-11-18","1","Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios","Ubisoft","windows","0","Single-player;In-App Purchases;Partial Controller Support","Action;Adventure","Assassin;Open World;Action","0","7203","2391","564","680","500000-1000000","33.99","1"
"371660","Far Cry® Primal","2016-02-29","1","Ubisoft","Ubisoft","windows","18","Single-player;Steam Trading Cards;Partial Controller Support","Action;Adventure","Open World;Survival;Action","0","8428","2633","949","923","500000-1000000","41.99","1"
"372000","Tree of Savior (English Ver.)","2016-03-28","1","IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd.","windows","0","MMO;Steam Trading Cards;In-App Purchases;Partial Controller Support;Valve Anti-Cheat enabled","Free to Play;Massively Multiplayer;RPG","MMORPG;Massively Multiplayer;Free to Play","0","9323","5897","2119","760","2000000-5000000","0.0","1"
"373420","Divinity: Original Sin - Enhanced Edition","2015-10-27","1","Larian Studios","Larian Studios","windows;mac;linux","0","Single-player;Multi-player;Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud","Adventure;Indie;RPG;Strategy","RPG;Turn-Based;Co-op","54","10601","1201","1559","1190","1000000-2000000","29.99","1"
"374040","Portal Knights","2017-05-18","1","Keen Games","505 Games","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Steam Workshop;Partial Controller Support;Steam Cloud","Action;Adventure;RPG","Adventure;Open World;Sandbox","29","10837","2531","1241","1247","500000-1000000","14.99","1"
"374320","DARK SOULS™ III","2016-04-11","1","FromSoftware, Inc.","FromSoftware, Inc.;BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards","Action","Dark Fantasy;Difficult;RPG","43","100412","9953","4222","1776","2000000-5000000","39.99","1"
"375230","Warhammer 40,000: Eternal Crusade","2017-03-16","1","Behaviour Interactive Inc.","Behaviour Interactive Inc.","windows","0","Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;In-App Purchases;Partial Controller Support;Stats","Violent;Action;Adventure;Free to Play;Massively Multiplayer","Warhammer 40K;Third-Person Shooter;Action","67","5439","5580","495","43","500000-1000000","0.0","1"
"375950","Viridi","2015-08-19","1","Zoe Vartanian;Badru;Isa Hutchinson;Michael Bell","Ice Water Games","windows;mac;linux","0","Single-player;Steam Cloud","Casual;Free to Play;Indie;Simulation","Free to Play;Relaxing;Simulation","47","5524","575","12","18","500000-1000000","0.0","1"
"376210","The Isle","2015-12-01","1","Afterthought LLC","Afterthought LLC","windows","0","Multi-player;Partial Controller Support;Valve Anti-Cheat enabled","Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access","Early Access;Dinosaurs;Survival","0","7107","3219","1824","2609","200000-500000","14.99","1"
"376870","Minecraft: Story Mode - A Telltale Games Series","2015-10-13","1","Telltale Games","Telltale Games","windows;mac","0","Single-player;Steam Achievements;Full controller support","Adventure","Memes;Adventure;Singleplayer","50","6041","1948","399","432","200000-500000","18.99","1"
"377160","Fallout 4","2015-11-09","1","Bethesda Game Studios","Bethesda Softworks","windows","18","Single-player;Steam Achievements;Full controller support;Steam Cloud","RPG","Open World;Post-apocalyptic;Exploration","84","110376","45377","4822","2904","5000000-10000000","19.99","1"
"378610","Valley","2016-08-24","1","Blue Isle Studios","Blue Isle Studios","windows;mac;linux","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;Indie","Adventure;First-Person;Exploration","30","4036","385","47","47","200000-500000","14.99","1"
"378860","Project CARS 2","2017-09-21","1","Slightly Mad Studios","BANDAI NAMCO Entertainment","windows","0","Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Cloud;Steam Leaderboards","Racing","Racing;Driving;Simulation","47","4190","1747","121","169","200000-500000","44.99","1"
"379430","Kingdom Come: Deliverance","2018-02-13","1","Warhorse Studios","Warhorse Studios;Deep Silver","windows","0","Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action;Adventure;RPG","Medieval;Open World;RPG","71","30024","9307","2106","2282","1000000-2000000","29.99","1"
"379720","DOOM","2016-05-12","1","id Software","Bethesda Softworks","windows","18","Single-player;Multi-player;Co-op;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud","Action","FPS;Action;Gore","54","68536","5156","751","560","2000000-5000000","14.99","1"
"380600","Fishing Planet","2017-08-28","1","Fishing Planet LLC","Fishing Planet LLC","windows;mac;linux","0","Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Full controller support","Free to Play;Massively Multiplayer;Simulation;Sports","Free to Play;Fishing;Simulation","0","10585","3330","196","61","2000000-5000000","0.0","1"
"381210","Dead by Daylight","2016-06-14","1","Behaviour Digital Inc.","Behaviour Digital Inc.","windows","0","Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud","Action","Horror;Survival Horror;Multiplayer","128","140721","44985","5904","585","5000000-10000000","14.99","1"
"382490","Relic Hunters Zero","2015-08-18","1","Rogue Snail","Rogue Snail","windows;mac","0","Single-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards","Action;Free to Play;Indie","Free to Play;Pixel Graphics;Action","44","5715","352","147","141","500000-1000000","0.0","1"
"383080","Sakura Clicker","2015-07-29","1","Winged Cloud","Winged Cloud","windows","0","Single-player;Steam Trading Cards;Steam Cloud","Sexual Content;Nudity;Casual;Free to Play;Indie","Nudity;Anime;Free to Play","0","11952","2209","1055","107","1000000-2000000","0.0","1"
"383120","Empyrion - Galactic Survival","2015-08-05","1","Eleon Game Studios","Eleon Game Studios","windows","0","Single-player;Multi-player;Co-op;Steam Workshop;Partial Controller Support","Adventure;Indie;Simulation;Strategy;Early Access","Early Access;Survival;Open World","0","11061","2777","495","739","500000-1000000","14.99","1"
